app_id,job_id,user_id,applied_at,ai_int_start,ai_int_finish,recruiter_view,resp_time_hrs,sla_status,final_status
A-100184,J-1083,U-50184,2025-03-15 03:17:00,2025-03-15 03:33:00,2025-03-15 03:48:00,2025-03-15 11:31:12,7.72,Breached,Rejected
A-100185,J-1144,U-50185,2025-02-03 11:55:00,2025-02-03 12:14:00,2025-02-03 12:29:00,2025-02-03 20:21:12,7.87,Breached,Rejected
A-100186,J-1138,U-50186,2025-01-27 01:36:00,2025-01-27 01:49:00,2025-01-27 02:05:00,2025-01-27 05:39:12,3.57,Met,Rejected
A-100187,J-1088,U-50187,2025-02-22 01:17:00,2025-02-22 01:26:00,2025-02-22 01:42:00,2025-02-22 04:34:12,2.87,Met,Lost to Competitor
A-100188,J-1119,U-50188,2025-02-18 14:04:00,2025-02-18 14:33:00,2025-02-18 14:52:00,2025-02-18 22:29:12,7.62,Met,Rejected
A-100189,J-1061,U-50189,2025-03-23 21:44:00,2025-03-23 21:51:00,2025-03-23 22:09:00,2025-03-24 00:43:12,2.57,Met,Hired
A-100190,J-1078,U-50190,2025-03-14 15:50:00,2025-03-14 16:16:00,2025-03-14 16:31:00,2025-03-14 17:58:00,1.45,Met,Lost to Competitor
A-100191,J-1007,U-50191,2025-01-26 22:58:00,2025-01-26 23:23:00,2025-01-26 23:40:00,2025-01-27 01:03:24,1.39,Met,Hired
A-100192,J-1006,U-50192,2025-02-24 20:05:00,2025-02-24 20:10:00,2025-02-24 20:25:00,2025-02-24 22:10:36,1.76,Met,Hired
A-100193,J-1092,U-50193,2025-03-03 02:14:00,2025-03-03 02:42:00,2025-03-03 02:57:00,2025-03-03 06:25:48,3.48,Met,Rejected
A-100194,J-1085,U-50194,2025-03-20 20:10:00,2025-03-20 20:38:00,2025-03-20 20:58:00,2025-03-20 22:54:24,1.94,Met,Hired
A-100195,J-1003,U-50195,2025-02-14 13:20:00,2025-02-14 13:32:00,2025-02-14 13:47:00,2025-02-14 16:38:36,2.86,Met,Hired
A-100196,J-1087,U-50196,2025-02-20 09:41:00,2025-02-20 10:11:00,,,,,Dropped During AI Interview
A-100197,J-1050,U-50197,2025-03-05 12:07:00,2025-03-05 12:32:00,2025-03-05 12:51:00,2025-03-05 21:47:24,8.94,Breached,Hired
A-100198,J-1076,U-50198,2025-02-16 17:43:00,2025-02-16 18:03:00,,,,,Dropped During AI Interview
A-100199,J-1099,U-50199,2025-01-10 00:37:00,2025-01-10 00:50:00,2025-01-10 01:05:00,2025-01-10 10:35:36,9.51,Breached,Rejected
A-100200,J-1012,U-50200,2025-03-23 17:34:00,2025-03-23 17:47:00,2025-03-23 18:02:00,2025-03-23 23:23:36,5.36,Met,Hired
A-100201,J-1100,U-50201,2025-03-31 13:46:00,,,,,,Dropped During AI Interview
A-100202,J-1020,U-50202,2025-01-31 01:15:00,2025-01-31 01:33:00,2025-01-31 01:52:00,2025-01-31 08:08:48,6.28,Breached,Rejected
A-100203,J-1133,U-50203,2025-02-14 16:33:00,2025-02-14 17:01:00,2025-02-14 17:18:00,2025-02-14 19:00:36,1.71,Met,Lost to Competitor
A-100204,J-1043,U-50204,2025-02-03 22:36:00,2025-02-03 22:56:00,2025-02-03 23:13:00,2025-02-04 00:14:48,1.03,Met,Rejected
A-100205,J-1054,U-50205,2025-01-30 23:32:00,2025-01-30 23:37:00,2025-01-30 23:55:00,2025-01-31 03:52:36,3.96,Met,Rejected
A-100206,J-1048,U-50206,2025-02-10 08:52:00,2025-02-10 09:08:00,2025-02-10 09:28:00,2025-02-10 18:32:12,9.07,Breached,Lost to Competitor
A-100207,J-1037,U-50207,2025-02-11 02:35:00,2025-02-11 02:51:00,2025-02-11 03:10:00,2025-02-11 11:07:00,7.95,Breached,Rejected
A-100208,J-1119,U-50208,2025-01-20 00:59:00,2025-01-20 01:11:00,2025-01-20 01:31:00,2025-01-20 09:59:48,8.48,Breached,Rejected
A-100209,J-1135,U-50209,2025-02-23 15:03:00,,,,,,Dropped During AI Interview
A-100210,J-1120,U-50210,2025-01-19 22:17:00,2025-01-19 22:29:00,2025-01-19 22:48:00,2025-01-20 03:13:12,4.42,Met,Rejected
A-100211,J-1131,U-50211,2025-03-17 18:03:00,2025-03-17 18:12:00,2025-03-17 18:29:00,2025-03-18 03:03:48,8.58,Breached,Rejected
A-100212,J-1086,U-50212,2025-01-18 18:06:00,2025-01-18 18:16:00,2025-01-18 18:33:00,2025-01-18 22:54:36,4.36,Breached,Rejected
A-100213,J-1147,U-50213,2025-01-21 21:19:00,2025-01-21 21:46:00,2025-01-21 22:02:00,2025-01-22 06:28:24,8.44,Breached,Rejected
A-100214,J-1057,U-50214,2025-01-23 00:25:00,2025-01-23 00:47:00,2025-01-23 01:03:00,2025-01-23 02:27:00,1.4,Met,Hired
A-100215,J-1003,U-50215,2025-01-26 12:23:00,2025-01-26 12:48:00,2025-01-26 13:07:00,2025-01-26 16:04:36,2.96,Met,Lost to Competitor
A-100216,J-1097,U-50216,2025-01-16 01:29:00,2025-01-16 01:52:00,2025-01-16 02:12:00,2025-01-16 06:27:00,4.25,Met,Hired
A-100217,J-1148,U-50217,2025-02-27 04:02:00,2025-02-27 04:26:00,2025-02-27 04:43:00,2025-02-27 09:57:24,5.24,Met,Rejected
A-100218,J-1101,U-50218,2025-03-24 16:15:00,2025-03-24 16:45:00,2025-03-24 17:00:00,2025-03-25 02:54:00,9.9,Breached,Rejected
A-100219,J-1069,U-50219,2025-02-19 08:11:00,2025-02-19 08:35:00,2025-02-19 08:52:00,2025-02-19 09:55:36,1.06,Met,Rejected
A-100220,J-1011,U-50220,2025-03-26 07:17:00,2025-03-26 07:47:00,2025-03-26 08:02:00,2025-03-26 15:47:36,7.76,Breached,Rejected
A-100221,J-1049,U-50221,2025-03-31 11:58:00,2025-03-31 12:25:00,2025-03-31 12:44:00,2025-03-31 18:35:00,5.85,Met,Rejected
A-100222,J-1142,U-50222,2025-01-08 07:38:00,2025-01-08 07:59:00,2025-01-08 08:16:00,2025-01-08 17:29:12,9.22,Breached,Lost to Competitor
A-100223,J-1096,U-50223,2025-01-15 16:55:00,2025-01-15 17:02:00,2025-01-15 17:22:00,2025-01-15 21:37:36,4.26,Met,Hired
A-100224,J-1012,U-50224,2025-03-25 10:11:00,2025-03-25 10:33:00,2025-03-25 10:52:00,2025-03-25 18:50:48,7.98,Met,Rejected
A-100225,J-1091,U-50225,2025-01-23 23:00:00,,,,,,Dropped During AI Interview
A-100226,J-1056,U-50226,2025-03-15 12:54:00,,,,,,Dropped During AI Interview
A-100227,J-1096,U-50227,2025-03-14 01:11:00,2025-03-14 01:41:00,,,,,Dropped During AI Interview
A-100228,J-1050,U-50228,2025-01-29 20:36:00,2025-01-29 20:56:00,2025-01-29 21:16:00,2025-01-29 22:30:24,1.24,Met,Hired
A-100229,J-1093,U-50229,2025-02-01 22:04:00,2025-02-01 22:34:00,2025-02-01 22:49:00,2025-02-01 23:46:36,0.96,Met,Hired
A-100230,J-1102,U-50230,2025-01-13 15:50:00,2025-01-13 16:15:00,2025-01-13 16:31:00,2025-01-13 18:34:00,2.05,Met,Hired
A-100231,J-1117,U-50231,2025-02-13 05:56:00,2025-02-13 06:24:00,2025-02-13 06:39:00,2025-02-13 10:21:36,3.71,Met,Rejected
A-100232,J-1045,U-50232,2025-01-07 03:21:00,2025-01-07 03:32:00,2025-01-07 03:51:00,2025-01-07 11:12:36,7.36,Breached,Rejected
A-100233,J-1093,U-50233,2025-01-20 01:23:00,2025-01-20 01:30:00,2025-01-20 01:50:00,2025-01-20 08:16:24,6.44,Met,Rejected
A-100234,J-1057,U-50234,2025-01-15 09:50:00,2025-01-15 10:10:00,2025-01-15 10:27:00,2025-01-15 11:49:12,1.37,Met,Hired
A-100235,J-1012,U-50235,2025-02-26 14:16:00,2025-02-26 14:29:00,2025-02-26 14:45:00,2025-02-26 22:24:00,7.65,Met,Rejected
A-100236,J-1015,U-50236,2025-03-12 01:53:00,2025-03-12 02:14:00,2025-03-12 02:33:00,2025-03-12 09:34:48,7.03,Breached,Rejected
A-100237,J-1135,U-50237,2025-01-16 14:11:00,,,,,,Dropped During AI Interview
A-100238,J-1088,U-50238,2025-01-22 06:51:00,2025-01-22 06:57:00,2025-01-22 07:17:00,2025-01-22 11:55:24,4.64,Met,Rejected
A-100239,J-1140,U-50239,2025-02-19 17:25:00,2025-02-19 17:38:00,2025-02-19 17:53:00,2025-02-20 01:51:12,7.97,Met,Rejected
A-100240,J-1142,U-50240,2025-01-14 18:49:00,2025-01-14 19:03:00,2025-01-14 19:20:00,2025-01-15 04:10:24,8.84,Breached,Rejected
A-100241,J-1140,U-50241,2025-01-19 19:38:00,2025-01-19 19:55:00,2025-01-19 20:12:00,2025-01-20 03:15:36,7.06,Met,Hired
A-100242,J-1078,U-50242,2025-02-05 15:54:00,2025-02-05 16:02:00,,,,,Dropped During AI Interview
A-100243,J-1014,U-50243,2025-01-30 04:19:00,,,,,,Dropped During AI Interview
A-100244,J-1017,U-50244,2025-02-26 10:17:00,2025-02-26 10:41:00,2025-02-26 10:57:00,2025-02-26 15:39:00,4.7,Breached,Rejected
A-100245,J-1009,U-50245,2025-01-09 09:45:00,2025-01-09 09:54:00,2025-01-09 10:13:00,2025-01-09 19:04:00,8.85,Breached,Hired
A-100246,J-1148,U-50246,2025-04-01 06:17:00,2025-04-01 06:36:00,2025-04-01 06:56:00,2025-04-01 16:12:12,9.27,Breached,Rejected
A-100247,J-1134,U-50247,2025-02-14 05:53:00,2025-02-14 06:21:00,2025-02-14 06:36:00,2025-02-14 09:48:36,3.21,Breached,Hired
A-100248,J-1077,U-50248,2025-03-25 13:32:00,2025-03-25 14:01:00,,,,,Dropped During AI Interview
A-100249,J-1089,U-50249,2025-03-29 00:30:00,2025-03-29 00:55:00,2025-03-29 01:10:00,2025-03-29 03:47:48,2.63,Met,Hired
A-100250,J-1093,U-50250,2025-02-02 06:29:00,2025-02-02 06:50:00,2025-02-02 07:08:00,2025-02-02 13:11:00,6.05,Met,Hired
A-100251,J-1150,U-50251,2025-01-09 10:17:00,2025-01-09 10:30:00,2025-01-09 10:50:00,2025-01-09 20:23:00,9.55,Breached,Rejected
A-100252,J-1033,U-50252,2025-03-26 10:43:00,2025-03-26 10:48:00,2025-03-26 11:05:00,2025-03-26 14:02:36,2.96,Met,Hired
A-100253,J-1099,U-50253,2025-03-29 17:40:00,2025-03-29 18:06:00,2025-03-29 18:23:00,2025-03-30 02:54:48,8.53,Breached,Rejected
A-100254,J-1081,U-50254,2025-03-29 10:41:00,2025-03-29 10:57:00,2025-03-29 11:14:00,2025-03-29 15:43:24,4.49,Met,Rejected
A-100255,J-1133,U-50255,2025-01-07 20:37:00,2025-01-07 21:01:00,2025-01-07 21:17:00,2025-01-08 02:32:00,5.25,Breached,Rejected
A-100256,J-1068,U-50256,2025-01-26 10:26:00,,,,,,Dropped During AI Interview
A-100257,J-1041,U-50257,2025-02-28 04:20:00,2025-02-28 04:30:00,2025-02-28 04:48:00,2025-02-28 08:27:36,3.66,Breached,Rejected
A-100258,J-1086,U-50258,2025-03-15 05:31:00,2025-03-15 06:00:00,2025-03-15 06:19:00,2025-03-15 10:56:12,4.62,Breached,Lost to Competitor
A-100259,J-1123,U-50259,2025-01-02 10:48:00,2025-01-02 10:59:00,2025-01-02 11:14:00,2025-01-02 17:41:00,6.45,Breached,Rejected
A-100260,J-1082,U-50260,2025-01-22 02:52:00,2025-01-22 03:06:00,2025-01-22 03:25:00,2025-01-22 09:35:12,6.17,Breached,Rejected
A-100261,J-1132,U-50261,2025-01-03 07:14:00,2025-01-03 07:23:00,2025-01-03 07:38:00,2025-01-03 13:44:00,6.1,Breached,Lost to Competitor
A-100262,J-1140,U-50262,2025-03-18 01:42:00,2025-03-18 01:47:00,2025-03-18 02:02:00,2025-03-18 06:29:36,4.46,Met,Hired
A-100263,J-1025,U-50263,2025-02-23 21:06:00,2025-02-23 21:19:00,2025-02-23 21:39:00,2025-02-23 23:27:00,1.8,Met,Rejected
A-100264,J-1141,U-50264,2025-01-26 19:12:00,2025-01-26 19:33:00,,,,,Dropped During AI Interview
A-100265,J-1022,U-50265,2025-02-15 22:26:00,2025-02-15 22:32:00,2025-02-15 22:48:00,2025-02-16 05:50:24,7.04,Breached,Rejected
A-100266,J-1095,U-50266,2025-01-20 02:49:00,2025-01-20 03:17:00,2025-01-20 03:34:00,2025-01-20 10:11:12,6.62,Met,Rejected
A-100267,J-1143,U-50267,2025-02-07 11:51:00,2025-02-07 12:09:00,2025-02-07 12:24:00,2025-02-07 20:59:24,8.59,Breached,Rejected
A-100268,J-1129,U-50268,2025-01-12 11:52:00,2025-01-12 12:00:00,2025-01-12 12:18:00,2025-01-12 15:22:48,3.08,Breached,Hired
A-100269,J-1060,U-50269,2025-01-14 13:58:00,2025-01-14 14:28:00,2025-01-14 14:46:00,2025-01-14 16:59:12,2.22,Met,Hired
A-100270,J-1017,U-50270,2025-02-22 14:02:00,2025-02-22 14:27:00,2025-02-22 14:47:00,2025-02-22 23:32:00,8.75,Breached,Rejected
A-100271,J-1142,U-50271,2025-02-25 21:46:00,2025-02-25 22:02:00,2025-02-25 22:22:00,2025-02-26 02:31:36,4.16,Breached,Rejected
A-100272,J-1010,U-50272,2025-03-05 05:04:00,2025-03-05 05:19:00,2025-03-05 05:36:00,2025-03-05 06:34:48,0.98,Met,Hired
A-100273,J-1127,U-50273,2025-01-12 15:28:00,2025-01-12 15:48:00,2025-01-12 16:03:00,2025-01-12 17:31:48,1.48,Met,Hired
A-100274,J-1104,U-50274,2025-03-07 17:13:00,2025-03-07 17:32:00,,,,,Dropped During AI Interview
A-100275,J-1098,U-50275,2025-02-16 01:52:00,2025-02-16 02:11:00,2025-02-16 02:30:00,2025-02-16 08:42:00,6.2,Breached,Rejected
A-100276,J-1068,U-50276,2025-02-13 11:53:00,2025-02-13 12:23:00,2025-02-13 12:42:00,2025-02-13 16:45:00,4.05,Met,Hired
A-100277,J-1129,U-50277,2025-01-25 03:59:00,2025-01-25 04:10:00,2025-01-25 04:26:00,2025-01-25 11:44:36,7.31,Breached,Lost to Competitor
A-100278,J-1126,U-50278,2025-03-26 18:32:00,2025-03-26 18:52:00,2025-03-26 19:12:00,2025-03-26 20:09:36,0.96,Met,Rejected
A-100279,J-1005,U-50279,2025-01-14 12:42:00,2025-01-14 12:57:00,2025-01-14 13:15:00,2025-01-14 17:43:48,4.48,Breached,Rejected
A-100280,J-1139,U-50280,2025-01-18 13:38:00,2025-01-18 14:06:00,2025-01-18 14:26:00,2025-01-18 20:08:00,5.7,Breached,Hired
A-100281,J-1095,U-50281,2025-03-28 04:45:00,2025-03-28 04:55:00,2025-03-28 05:15:00,2025-03-28 11:48:00,6.55,Met,Rejected
A-100282,J-1047,U-50282,2025-02-24 00:33:00,2025-02-24 00:50:00,2025-02-24 01:10:00,2025-02-24 02:12:24,1.04,Met,Hired
A-100283,J-1104,U-50283,2025-03-11 01:22:00,2025-03-11 01:30:00,2025-03-11 01:50:00,2025-03-11 09:21:48,7.53,Breached,Rejected
A-100284,J-1031,U-50284,2025-02-18 12:26:00,,,,,,Dropped During AI Interview
A-100285,J-1046,U-50285,2025-03-29 10:35:00,2025-03-29 11:03:00,2025-03-29 11:22:00,2025-03-29 20:07:00,8.75,Breached,Rejected
A-100286,J-1099,U-50286,2025-01-25 09:28:00,2025-01-25 09:54:00,2025-01-25 10:10:00,2025-01-25 17:38:48,7.48,Breached,Lost to Competitor
A-100287,J-1135,U-50287,2025-01-01 10:29:00,2025-01-01 10:38:00,2025-01-01 10:55:00,2025-01-01 17:05:12,6.17,Met,Rejected
A-100288,J-1141,U-50288,2025-03-09 07:11:00,2025-03-09 07:41:00,2025-03-09 07:59:00,2025-03-09 13:38:36,5.66,Met,Lost to Competitor
A-100289,J-1052,U-50289,2025-03-21 16:30:00,,,,,,Dropped During AI Interview
A-100290,J-1085,U-50290,2025-03-25 00:07:00,2025-03-25 00:26:00,2025-03-25 00:46:00,2025-03-25 07:05:48,6.33,Breached,Rejected
A-100291,J-1049,U-50291,2025-01-04 16:52:00,2025-01-04 17:13:00,2025-01-04 17:31:00,2025-01-04 22:38:12,5.12,Met,Hired
A-100292,J-1106,U-50292,2025-03-22 02:13:00,2025-03-22 02:42:00,2025-03-22 03:02:00,2025-03-22 07:33:48,4.53,Breached,Hired
A-100293,J-1117,U-50293,2025-01-12 02:03:00,2025-01-12 02:16:00,2025-01-12 02:35:00,2025-01-12 10:53:36,8.31,Breached,Rejected
A-100294,J-1017,U-50294,2025-03-28 03:34:00,2025-03-28 04:02:00,2025-03-28 04:22:00,2025-03-28 10:25:36,6.06,Breached,Rejected
A-100295,J-1001,U-50295,2025-02-06 14:24:00,2025-02-06 14:50:00,2025-02-06 15:06:00,2025-02-06 20:40:12,5.57,Breached,Hired
A-100296,J-1120,U-50296,2025-03-12 17:09:00,2025-03-12 17:14:00,2025-03-12 17:32:00,2025-03-12 23:08:00,5.6,Met,Rejected
A-100297,J-1075,U-50297,2025-01-21 05:14:00,2025-01-21 05:27:00,2025-01-21 05:43:00,2025-01-21 12:35:12,6.87,Breached,Rejected
A-100298,J-1026,U-50298,2025-01-13 06:46:00,2025-01-13 07:01:00,2025-01-13 07:21:00,2025-01-13 14:04:48,6.73,Met,Lost to Competitor
A-100299,J-1088,U-50299,2025-03-30 18:09:00,2025-03-30 18:25:00,2025-03-30 18:43:00,2025-03-30 20:49:00,2.1,Met,Hired
A-100300,J-1074,U-50300,2025-03-03 14:28:00,2025-03-03 14:42:00,2025-03-03 14:57:00,2025-03-03 17:07:12,2.17,Met,Hired
A-100301,J-1111,U-50301,2025-01-03 16:40:00,2025-01-03 17:03:00,2025-01-03 17:22:00,2025-01-03 19:53:12,2.52,Met,Hired
A-100302,J-1054,U-50302,2025-02-20 07:57:00,2025-02-20 08:25:00,2025-02-20 08:41:00,2025-02-20 13:35:36,4.91,Met,Lost to Competitor
A-100303,J-1010,U-50303,2025-03-07 04:28:00,2025-03-07 04:51:00,,,,,Dropped During AI Interview
A-100304,J-1115,U-50304,2025-03-26 04:47:00,2025-03-26 05:03:00,2025-03-26 05:21:00,2025-03-26 08:03:00,2.7,Met,Hired
A-100305,J-1096,U-50305,2025-03-02 14:56:00,2025-03-02 15:21:00,2025-03-02 15:41:00,2025-03-03 01:23:00,9.7,Breached,Rejected
A-100306,J-1071,U-50306,2025-02-16 18:41:00,2025-02-16 18:48:00,2025-02-16 19:06:00,2025-02-17 04:50:24,9.74,Breached,Rejected
A-100307,J-1092,U-50307,2025-03-06 04:28:00,2025-03-06 04:35:00,2025-03-06 04:52:00,2025-03-06 07:22:36,2.51,Met,Hired
A-100308,J-1047,U-50308,2025-03-03 21:30:00,2025-03-03 21:53:00,2025-03-03 22:11:00,2025-03-03 22:53:36,0.71,Met,Hired
A-100309,J-1128,U-50309,2025-01-08 05:16:00,,,,,,Dropped During AI Interview
A-100310,J-1130,U-50310,2025-03-08 12:38:00,,,,,,Dropped During AI Interview
A-100311,J-1108,U-50311,2025-03-23 00:56:00,2025-03-23 01:22:00,2025-03-23 01:37:00,2025-03-23 04:10:36,2.56,Met,Hired
A-100312,J-1053,U-50312,2025-03-16 05:39:00,2025-03-16 05:52:00,2025-03-16 06:12:00,2025-03-16 09:57:36,3.76,Met,Lost to Competitor
A-100313,J-1082,U-50313,2025-01-26 16:55:00,2025-01-26 17:21:00,2025-01-26 17:37:00,2025-01-26 23:52:00,6.25,Breached,Lost to Competitor
A-100314,J-1035,U-50314,2025-03-03 21:08:00,2025-03-03 21:30:00,2025-03-03 21:50:00,2025-03-04 04:30:12,6.67,Met,Rejected
A-100315,J-1052,U-50315,2025-02-14 18:51:00,2025-02-14 19:20:00,2025-02-14 19:39:00,2025-02-14 21:04:48,1.43,Met,Hired
A-100316,J-1111,U-50316,2025-02-02 06:00:00,2025-02-02 06:30:00,2025-02-02 06:49:00,2025-02-02 08:26:12,1.62,Met,Hired
A-100317,J-1014,U-50317,2025-02-03 17:27:00,2025-02-03 17:51:00,2025-02-03 18:11:00,2025-02-03 22:27:48,4.28,Breached,Hired
A-100318,J-1091,U-50318,2025-02-02 09:36:00,2025-02-02 10:03:00,2025-02-02 10:19:00,2025-02-02 18:56:12,8.62,Breached,Rejected
A-100319,J-1061,U-50319,2025-03-12 19:44:00,2025-03-12 19:50:00,2025-03-12 20:10:00,2025-03-12 20:43:00,0.55,Met,Hired
A-100320,J-1034,U-50320,2025-02-17 02:38:00,2025-02-17 02:55:00,,,,,Dropped During AI Interview
A-100321,J-1083,U-50321,2025-02-21 19:41:00,2025-02-21 20:08:00,,,,,Dropped During AI Interview
A-100322,J-1072,U-50322,2025-01-08 05:40:00,2025-01-08 05:45:00,2025-01-08 06:05:00,2025-01-08 15:25:24,9.34,Breached,Rejected
A-100323,J-1116,U-50323,2025-03-28 01:23:00,2025-03-28 01:28:00,,,,,Dropped During AI Interview
A-100324,J-1115,U-50324,2025-01-12 08:49:00,2025-01-12 09:15:00,2025-01-12 09:34:00,2025-01-12 11:58:00,2.4,Met,Hired
A-100325,J-1031,U-50325,2025-02-14 08:14:00,2025-02-14 08:25:00,2025-02-14 08:43:00,2025-02-14 14:40:36,5.96,Met,Hired
A-100326,J-1036,U-50326,2025-01-15 16:16:00,2025-01-15 16:46:00,2025-01-15 17:06:00,2025-01-15 21:48:36,4.71,Met,Hired
A-100327,J-1114,U-50327,2025-03-03 03:16:00,2025-03-03 03:41:00,2025-03-03 03:57:00,2025-03-03 10:52:48,6.93,Met,Rejected
A-100328,J-1113,U-50328,2025-02-06 02:25:00,2025-02-06 02:40:00,2025-02-06 02:56:00,2025-02-06 07:57:48,5.03,Met,Hired
A-100329,J-1016,U-50329,2025-01-31 08:13:00,2025-01-31 08:25:00,2025-01-31 08:42:00,2025-01-31 10:40:48,1.98,Met,Hired
A-100330,J-1003,U-50330,2025-03-03 11:39:00,2025-03-03 12:02:00,2025-03-03 12:20:00,2025-03-03 14:34:24,2.24,Met,Lost to Competitor
A-100331,J-1146,U-50331,2025-03-09 13:30:00,,,,,,Dropped During AI Interview
A-100332,J-1088,U-50332,2025-01-05 16:22:00,2025-01-05 16:48:00,2025-01-05 17:06:00,2025-01-06 02:52:48,9.78,Breached,Rejected
A-100333,J-1127,U-50333,2025-02-11 11:39:00,2025-02-11 11:49:00,2025-02-11 12:05:00,2025-02-11 15:08:36,3.06,Met,Rejected
A-100334,J-1010,U-50334,2025-02-16 12:17:00,2025-02-16 12:40:00,2025-02-16 12:59:00,2025-02-16 20:00:12,7.02,Breached,Rejected
A-100335,J-1125,U-50335,2025-01-20 15:51:00,2025-01-20 16:09:00,2025-01-20 16:29:00,2025-01-20 21:53:36,5.41,Breached,Rejected
A-100336,J-1018,U-50336,2025-01-13 22:10:00,2025-01-13 22:23:00,2025-01-13 22:43:00,2025-01-14 00:07:36,1.41,Met,Lost to Competitor
A-100337,J-1128,U-50337,2025-01-03 13:07:00,2025-01-03 13:33:00,,,,,Dropped During AI Interview
A-100338,J-1144,U-50338,2025-01-26 18:36:00,2025-01-26 18:58:00,2025-01-26 19:15:00,2025-01-26 23:07:12,3.87,Breached,Rejected
A-100339,J-1145,U-50339,2025-01-22 20:51:00,,,,,,Dropped During AI Interview
A-100340,J-1083,U-50340,2025-02-23 20:39:00,2025-02-23 20:46:00,2025-02-23 21:03:00,2025-02-23 23:43:12,2.67,Met,Hired
A-100341,J-1077,U-50341,2025-03-17 16:28:00,2025-03-17 16:38:00,2025-03-17 16:54:00,2025-03-18 00:18:36,7.41,Met,Rejected
A-100342,J-1010,U-50342,2025-03-12 01:01:00,2025-03-12 01:22:00,2025-03-12 01:37:00,2025-03-12 03:06:24,1.49,Met,Hired
A-100343,J-1130,U-50343,2025-03-22 04:08:00,2025-03-22 04:18:00,2025-03-22 04:38:00,2025-03-22 08:31:24,3.89,Met,Rejected
A-100344,J-1095,U-50344,2025-03-17 19:29:00,2025-03-17 19:54:00,2025-03-17 20:12:00,2025-03-18 01:40:12,5.47,Met,Rejected
A-100345,J-1094,U-50345,2025-02-09 11:26:00,2025-02-09 11:40:00,2025-02-09 11:59:00,2025-02-09 20:14:00,8.25,Breached,Rejected
A-100346,J-1125,U-50346,2025-02-08 00:49:00,2025-02-08 01:03:00,2025-02-08 01:18:00,2025-02-08 07:00:36,5.71,Breached,Hired
A-100347,J-1137,U-50347,2025-01-29 08:05:00,2025-01-29 08:17:00,2025-01-29 08:36:00,2025-01-29 16:46:12,8.17,Breached,Rejected
A-100348,J-1051,U-50348,2025-01-18 09:07:00,2025-01-18 09:31:00,2025-01-18 09:51:00,2025-01-18 16:16:12,6.42,Met,Lost to Competitor
A-100349,J-1145,U-50349,2025-02-04 04:45:00,2025-02-04 04:50:00,2025-02-04 05:06:00,2025-02-04 05:44:24,0.64,Met,Hired
A-100350,J-1026,U-50350,2025-01-11 04:03:00,2025-01-11 04:20:00,2025-01-11 04:38:00,2025-01-11 06:51:48,2.23,Met,Rejected
A-100351,J-1016,U-50351,2025-02-26 07:47:00,,,,,,Dropped During AI Interview
A-100352,J-1095,U-50352,2025-01-26 14:47:00,2025-01-26 15:08:00,2025-01-26 15:24:00,2025-01-26 20:23:24,4.99,Met,Rejected
A-100353,J-1009,U-50353,2025-02-02 15:40:00,2025-02-02 15:56:00,2025-02-02 16:16:00,2025-02-02 18:50:12,2.57,Met,Hired
A-100354,J-1125,U-50354,2025-02-20 07:00:00,,,,,,Dropped During AI Interview
A-100355,J-1070,U-50355,2025-03-16 22:30:00,2025-03-16 22:39:00,2025-03-16 22:54:00,2025-03-17 01:45:36,2.86,Met,Hired
A-100356,J-1129,U-50356,2025-01-17 15:14:00,2025-01-17 15:36:00,2025-01-17 15:53:00,2025-01-18 00:02:00,8.15,Breached,Rejected
A-100357,J-1145,U-50357,2025-03-04 22:28:00,2025-03-04 22:50:00,2025-03-04 23:06:00,2025-03-05 04:58:48,5.88,Breached,Rejected
A-100358,J-1004,U-50358,2025-01-09 16:09:00,2025-01-09 16:22:00,2025-01-09 16:40:00,2025-01-09 17:10:36,0.51,Met,Hired
A-100359,J-1027,U-50359,2025-02-11 23:04:00,2025-02-11 23:26:00,2025-02-11 23:42:00,2025-02-12 05:10:48,5.48,Breached,Lost to Competitor
A-100360,J-1122,U-50360,2025-01-13 16:42:00,2025-01-13 16:51:00,2025-01-13 17:06:00,2025-01-13 19:31:12,2.42,Met,Hired
A-100361,J-1068,U-50361,2025-01-07 11:14:00,2025-01-07 11:21:00,2025-01-07 11:37:00,2025-01-07 18:20:48,6.73,Met,Rejected
A-100362,J-1076,U-50362,2025-04-01 01:52:00,2025-04-01 02:13:00,2025-04-01 02:28:00,2025-04-01 10:53:48,8.43,Breached,Hired
A-100363,J-1045,U-50363,2025-01-25 06:33:00,2025-01-25 06:56:00,2025-01-25 07:12:00,2025-01-25 13:00:36,5.81,Breached,Rejected
A-100364,J-1023,U-50364,2025-01-22 05:35:00,2025-01-22 05:50:00,2025-01-22 06:09:00,2025-01-22 16:08:24,9.99,Breached,Rejected
A-100365,J-1030,U-50365,2025-02-11 19:15:00,2025-02-11 19:26:00,2025-02-11 19:45:00,2025-02-12 05:03:00,9.3,Breached,Rejected
A-100366,J-1108,U-50366,2025-03-08 04:56:00,2025-03-08 05:10:00,,,,,Dropped During AI Interview
A-100367,J-1010,U-50367,2025-01-28 10:01:00,2025-01-28 10:28:00,2025-01-28 10:47:00,2025-01-28 16:08:36,5.36,Met,Rejected
A-100368,J-1112,U-50368,2025-02-03 11:56:00,2025-02-03 12:08:00,2025-02-03 12:25:00,2025-02-03 13:47:12,1.37,Met,Hired
