app_id,ai_goodness_score,match_reason,human_rating,is_false_positive
A-100938,74,Experience Match,5,0
A-100939,64,SQL Skills,8,0
A-100940,59,Communication,5,0
A-100941,74,Tech Stack Match,9,0
A-100942,35,Communication,4,0
A-100943,73,SQL Skills,9,0
A-100944,47,SQL Skills,6,0
A-100945,94,Experience Match,10,0
A-100946,71,Tech Stack Match,9,0
A-100947,98,Communication,10,0
A-100948,44,Tech Stack Match,4,0
A-100949,87,Experience Match,10,0
A-100951,64,Communication,8,0
A-100952,56,Communication,5,0
A-100953,69,Communication,6,0
A-100954,59,SQL Skills,6,0
A-100955,39,Experience Match,1,0
A-100956,95,Tech Stack Match,10,0
A-100957,73,Tech Stack Match,7,0
A-100958,93,Tech Stack Match,7,0
A-100959,41,Communication,5,0
A-100960,54,Tech Stack Match,6,0
A-100961,80,SQL Skills,8,0
A-100963,83,Experience Match,7,0
A-100964,91,SQL Skills,10,0
A-100965,48,Communication,6,0
A-100966,87,Communication,8,0
A-100968,91,Tech Stack Match,10,0
A-100969,99,Experience Match,10,0
A-100970,42,SQL Skills,5,0
A-100973,57,Communication,4,0
A-100974,89,Communication,7,0
A-100975,96,Experience Match,7,0
A-100976,99,SQL Skills,8,0
A-100978,85,Experience Match,10,0
A-100979,57,Experience Match,6,0
A-100980,48,Communication,4,0
A-100981,91,Communication,7,0
A-100982,82,Tech Stack Match,8,0
A-100984,58,SQL Skills,6,0
A-100985,64,Communication,4,0
A-100986,48,SQL Skills,6,0
A-100987,47,Tech Stack Match,6,0
A-100989,52,Communication,5,0
A-100990,82,Communication,7,0
A-100992,50,SQL Skills,7,0
A-100993,38,Tech Stack Match,1,0
A-100994,95,Experience Match,10,0
A-100995,78,Experience Match,7,0
A-100996,65,Tech Stack Match,8,0
A-100998,81,SQL Skills,9,0
A-100999,97,SQL Skills,9,0
A-101000,58,Tech Stack Match,5,0
A-101001,75,Communication,9,0
A-101002,76,Experience Match,8,0
A-101003,55,Communication,3,0
A-101004,96,SQL Skills,9,0
A-101005,77,Communication,6,0
A-101007,48,Experience Match,5,0
A-101008,57,Tech Stack Match,3,0
A-101009,64,Tech Stack Match,4,0
A-101011,52,Tech Stack Match,3,0
A-101013,47,Experience Match,6,0
A-101014,57,Communication,4,0
A-101015,97,Communication,9,0
A-101016,77,Experience Match,5,0
A-101019,93,Experience Match,8,0
A-101020,93,SQL Skills,7,0
A-101021,40,Tech Stack Match,6,0
A-101022,94,SQL Skills,10,0
A-101023,90,Communication,10,0
A-101024,89,SQL Skills,8,0
A-101026,79,SQL Skills,9,0
A-101027,55,Communication,3,0
A-101028,40,Communication,5,0
A-101029,36,Tech Stack Match,3,0
A-101030,62,Communication,7,0
A-101031,62,Experience Match,6,0
A-101033,75,Experience Match,9,0
A-101034,94,Experience Match,8,0
A-101035,77,SQL Skills,8,0
A-101036,52,Communication,3,0
A-101037,53,SQL Skills,3,0
A-101038,85,Tech Stack Match,9,0
A-101039,55,Experience Match,6,0
A-101040,82,Tech Stack Match,9,0
A-101041,88,Tech Stack Match,9,0
A-101042,83,Communication,10,0
A-101044,88,Communication,9,0
A-101045,92,Experience Match,7,0
A-101046,80,Experience Match,7,0
A-101047,67,Communication,6,0
A-101048,50,Tech Stack Match,5,0
A-101050,36,Experience Match,3,0
A-101053,90,Experience Match,10,0
A-101055,82,Experience Match,6,0
A-101056,78,SQL Skills,7,0
A-101057,77,Communication,6,0
A-101058,60,Communication,4,0
A-101059,76,Communication,9,0
A-101061,92,Communication,10,0
A-101062,68,Experience Match,8,0
A-101063,95,Experience Match,10,0
A-101064,68,SQL Skills,8,0
A-101065,80,SQL Skills,7,0
A-101066,74,Communication,5,0
A-101067,74,Tech Stack Match,5,0
A-101068,78,Tech Stack Match,8,0
A-101070,98,Communication,9,0
A-101071,48,SQL Skills,2,0
A-101072,67,Communication,6,0
A-101073,88,Tech Stack Match,6,0
A-101074,41,Tech Stack Match,2,0
A-101075,49,Communication,3,0
A-101076,82,Communication,7,0
A-101077,93,Experience Match,10,0
A-101078,51,Communication,5,0
A-101079,59,SQL Skills,7,0
A-101080,41,SQL Skills,4,0
A-101081,87,Experience Match,6,0
A-101082,37,Experience Match,2,0
A-101083,87,Communication,6,0
A-101084,97,Experience Match,10,0
A-101085,82,Tech Stack Match,9,0
A-101086,76,Communication,5,0
A-101087,64,Tech Stack Match,5,0
A-101088,31,SQL Skills,3,0
A-101089,81,Experience Match,6,0
A-101091,84,Tech Stack Match,6,0
A-101092,55,SQL Skills,3,0
A-101093,30,Tech Stack Match,1,0
A-101094,96,Communication,9,0
A-101095,74,SQL Skills,8,0
A-101096,46,Experience Match,3,0
A-101097,97,SQL Skills,7,0
A-101099,62,SQL Skills,7,0
A-101100,34,Communication,3,0
A-101101,92,SQL Skills,10,0
A-101102,68,SQL Skills,8,0
A-101103,63,Tech Stack Match,6,0
A-101105,49,Experience Match,2,0
A-101106,100,Tech Stack Match,9,0
A-101107,85,SQL Skills,7,0
A-101108,91,Communication,8,0
A-101109,54,Tech Stack Match,6,0
A-101110,58,SQL Skills,6,0
A-101111,93,Communication,8,0
A-101112,99,Tech Stack Match,8,0
A-101113,37,Communication,2,0
A-101114,92,Tech Stack Match,7,0
A-101115,95,Tech Stack Match,9,0
A-101116,46,Communication,3,0
A-101117,90,Tech Stack Match,9,0
A-101118,47,Communication,6,0
A-101119,59,Experience Match,5,0
A-101120,63,Experience Match,5,0
A-101121,73,Communication,7,0
A-101122,95,Tech Stack Match,10,0
A-101124,89,SQL Skills,8,0
A-101126,94,Experience Match,9,0
A-101127,50,Communication,4,0
A-101128,37,Communication,2,0
A-101129,89,SQL Skills,6,0
A-101130,65,Experience Match,8,0
A-101131,62,Communication,5,0
A-101132,88,Tech Stack Match,6,0
A-101133,81,Tech Stack Match,8,0
A-101134,97,SQL Skills,8,0
A-101135,78,SQL Skills,6,0
A-101136,30,SQL Skills,2,0
A-101137,74,Experience Match,5,0
A-101138,37,Experience Match,3,0
A-101139,82,Tech Stack Match,10,0
A-101140,68,Tech Stack Match,8,0
A-101141,73,Experience Match,7,0
A-101142,74,Communication,5,0
A-101143,77,Experience Match,5,0
A-101144,71,Experience Match,6,0
A-101146,82,Experience Match,10,0
A-101147,67,Tech Stack Match,5,0
A-101148,89,SQL Skills,6,0
A-101149,35,Tech Stack Match,3,0
A-101151,68,Experience Match,6,0
A-101152,77,Experience Match,7,0
A-101153,44,Experience Match,2,0
A-101154,80,Communication,9,0
A-101155,88,Experience Match,7,0
A-101156,50,SQL Skills,6,0
A-101159,31,SQL Skills,1,0
A-101162,100,Communication,10,0
A-101163,79,Experience Match,6,0
A-101164,92,Experience Match,7,0
A-101165,36,Experience Match,1,0
A-101166,98,Tech Stack Match,9,0
A-101167,31,Tech Stack Match,2,0
A-101168,100,Communication,10,0
A-101169,89,Tech Stack Match,6,0
A-101170,44,Communication,6,0
A-101171,100,SQL Skills,9,0
A-101172,46,SQL Skills,4,0
A-101173,60,SQL Skills,5,0
A-101176,59,SQL Skills,3,0
A-101179,52,Communication,5,0
A-101182,60,SQL Skills,7,0
A-101183,85,Communication,8,0
A-101184,97,SQL Skills,7,0
A-101185,47,SQL Skills,4,0
A-101186,97,Experience Match,9,0
A-101189,68,Communication,4,0
A-101190,59,Tech Stack Match,3,0
A-101191,33,Tech Stack Match,1,0
A-101192,55,SQL Skills,3,0
A-101193,58,Tech Stack Match,4,0
A-101194,43,Experience Match,4,0
A-101195,68,Communication,5,0
A-101197,94,SQL Skills,8,0
A-101198,63,Tech Stack Match,6,0
A-101199,85,SQL Skills,8,0
A-101200,95,Tech Stack Match,7,0
A-101201,82,Communication,9,0
A-101204,50,Communication,3,0
A-101208,53,Experience Match,6,0
A-101209,36,SQL Skills,3,0
A-101210,73,Communication,5,0
A-101213,53,Communication,6,0
A-101214,65,Tech Stack Match,4,0
A-101215,61,SQL Skills,5,0
A-101216,93,SQL Skills,10,0
A-101217,32,Tech Stack Match,2,0
A-101218,94,Communication,8,0
A-101219,55,Communication,7,0
A-101220,76,Tech Stack Match,9,0
A-101221,42,Communication,6,0
A-101222,52,Experience Match,3,0
A-101223,57,Tech Stack Match,7,0
A-101224,51,SQL Skills,3,0
A-101225,92,SQL Skills,10,0
A-101226,47,Tech Stack Match,6,0
A-101227,65,SQL Skills,7,0
A-101228,96,SQL Skills,10,0
A-101229,68,SQL Skills,8,0
A-101230,91,Experience Match,7,0
A-101231,58,Tech Stack Match,6,0
A-101232,54,Communication,5,0
A-101233,74,Experience Match,5,0
A-101234,79,Experience Match,6,0
A-101236,50,Communication,5,0
A-101237,51,Experience Match,3,0
A-101238,37,SQL Skills,1,0
A-101239,68,Tech Stack Match,5,0
A-101240,66,Tech Stack Match,6,0
A-101241,50,Tech Stack Match,5,0
A-101243,30,Tech Stack Match,2,0
A-101244,99,Communication,9,0
A-101245,69,Communication,4,0
A-101246,74,Experience Match,5,0
A-101247,53,SQL Skills,6,0
A-101249,33,Experience Match,2,0
A-101250,67,Experience Match,8,0
A-101251,80,Communication,10,0
A-101252,69,SQL Skills,8,0
A-101253,69,Tech Stack Match,7,0
A-101254,98,Tech Stack Match,9,0
A-101255,35,Communication,1,0
A-101256,100,Tech Stack Match,8,0
A-101257,57,Experience Match,7,0
A-101259,54,SQL Skills,5,0
A-101260,82,Communication,6,0
A-101261,40,Experience Match,2,0
A-101262,55,SQL Skills,3,0
A-101263,97,Experience Match,8,0
A-101264,80,Communication,7,0
A-101265,64,Communication,7,0
A-101266,67,Tech Stack Match,7,0
A-101267,99,Communication,10,0
A-101271,37,Communication,3,0
A-101272,59,Experience Match,4,0
A-101273,64,Tech Stack Match,4,0
A-101275,47,Communication,2,0
A-101277,37,Communication,5,0
A-101278,63,Tech Stack Match,4,0
A-101279,50,Communication,3,0
A-101280,44,Tech Stack Match,4,0
A-101281,62,Experience Match,4,0
A-101282,51,Tech Stack Match,4,0
A-101283,67,Experience Match,6,0
A-101284,75,Tech Stack Match,8,0
A-101286,85,Communication,10,0
A-101287,45,Experience Match,2,0
A-101288,62,Tech Stack Match,6,0
A-101289,35,Tech Stack Match,4,0
A-101290,42,Communication,3,0
A-101291,93,Tech Stack Match,9,0
A-101292,96,Experience Match,10,0
A-101294,91,SQL Skills,10,0
A-101295,72,Experience Match,5,0
A-101296,94,Tech Stack Match,10,0
A-101298,46,Tech Stack Match,2,0
A-101299,86,Experience Match,7,0
A-101300,87,Communication,7,0
A-101301,61,Experience Match,8,0
A-101302,30,Communication,1,0
A-101303,80,Experience Match,8,0
A-101304,66,Tech Stack Match,7,0
A-101305,63,Experience Match,5,0
A-101306,93,Communication,7,0
A-101307,72,Communication,8,0
A-101308,75,Experience Match,7,0
A-101309,72,Communication,9,0
A-101310,56,Communication,4,0
A-101313,61,Communication,8,0
A-101314,77,Experience Match,5,0
A-101315,98,Communication,10,0
A-101316,56,Communication,5,0
A-101317,96,SQL Skills,7,0
A-101318,56,Communication,5,0
A-101319,32,Experience Match,5,0
A-101321,72,Communication,9,0
A-101322,98,Communication,7,0
A-101324,92,SQL Skills,8,0
A-101325,56,SQL Skills,4,0
A-101326,53,Communication,5,0
A-101327,91,Tech Stack Match,9,0
A-101328,50,Experience Match,7,0
A-101329,63,Experience Match,8,0
A-101333,51,Tech Stack Match,3,0
A-101334,38,SQL Skills,2,0
A-101335,85,SQL Skills,8,0
A-101336,34,Tech Stack Match,3,0
A-101337,87,SQL Skills,8,0
A-101338,98,Experience Match,7,0
A-101339,31,Experience Match,3,0
A-101340,55,Experience Match,7,0
A-101341,94,Experience Match,10,0
A-101342,31,Tech Stack Match,4,0
A-101344,51,Communication,5,0
A-101345,80,SQL Skills,7,0
A-101346,66,Communication,4,0
A-101347,73,Tech Stack Match,5,0
A-101348,69,Tech Stack Match,4,0
A-101349,93,Communication,10,0
A-101350,73,Tech Stack Match,9,0
A-101352,87,Communication,7,0
A-101353,64,SQL Skills,4,0
A-101354,82,SQL Skills,9,0
A-101356,64,SQL Skills,7,0
A-101357,45,Communication,3,0
A-101358,92,Tech Stack Match,7,0
A-101359,58,SQL Skills,4,0
A-101360,63,SQL Skills,5,0
A-101361,83,Tech Stack Match,7,0
A-101362,57,Communication,7,0
A-101363,58,Tech Stack Match,3,0
A-101364,73,Communication,5,0
A-101365,54,SQL Skills,7,0
A-101366,46,Communication,2,0
A-101367,89,Tech Stack Match,10,0
A-101368,53,Communication,7,0
A-101369,72,Communication,5,0
A-101370,73,SQL Skills,7,0
A-101371,99,Tech Stack Match,10,0
A-101372,30,Experience Match,3,0
A-101373,57,SQL Skills,7,0
A-101374,93,Experience Match,10,0
A-101375,92,Tech Stack Match,10,0
A-101376,55,SQL Skills,3,0
A-101378,45,Communication,3,0
A-101379,58,SQL Skills,6,0
A-101380,80,Tech Stack Match,10,0
A-101381,67,Experience Match,6,0
A-101382,96,Communication,8,0
A-101383,64,Experience Match,5,0
A-101384,75,SQL Skills,5,0
A-101385,82,Communication,10,0
A-101386,86,Experience Match,10,0
A-101387,31,Experience Match,2,0
A-101388,96,Experience Match,10,0
A-101389,71,Tech Stack Match,6,0
A-101390,100,Communication,9,0
A-101391,92,Communication,8,0
A-101392,92,SQL Skills,8,0
A-101393,100,SQL Skills,10,0
A-101394,57,Tech Stack Match,3,0
A-101395,100,Tech Stack Match,8,0
A-101397,97,Experience Match,10,0
A-101399,86,Communication,10,0
A-101400,75,Communication,5,0
A-101401,98,Tech Stack Match,10,0
A-101402,70,Tech Stack Match,7,0
A-101403,34,Experience Match,4,0
A-101405,52,Communication,7,0
A-101408,67,Tech Stack Match,6,0
A-101409,96,SQL Skills,7,0
A-101412,99,Tech Stack Match,7,0
A-101413,42,Experience Match,6,0
A-101416,92,Experience Match,7,0
A-101417,30,SQL Skills,3,0
A-101418,64,Communication,8,0
A-101420,79,SQL Skills,5,0
A-101421,36,Tech Stack Match,3,0
A-101422,63,Communication,7,0
A-101424,95,SQL Skills,9,0
A-101425,55,SQL Skills,3,0
A-101426,33,Tech Stack Match,1,0
A-101427,98,Tech Stack Match,7,0
A-101428,44,Experience Match,6,0
A-101429,75,Experience Match,9,0
A-101430,31,Experience Match,5,0
A-101431,76,SQL Skills,9,0
A-101432,72,SQL Skills,9,0
A-101433,94,Tech Stack Match,9,0
A-101434,100,Tech Stack Match,10,0
A-101436,41,SQL Skills,2,0
A-101437,36,Experience Match,3,0
A-101438,74,SQL Skills,5,0
A-101439,47,Experience Match,6,0
A-101440,40,Experience Match,5,0
A-101442,75,Tech Stack Match,6,0
A-101443,64,SQL Skills,5,0
A-101444,93,SQL Skills,10,0
A-101445,63,SQL Skills,6,0
A-101447,65,Communication,8,0
A-101448,39,Communication,1,0
A-101449,57,SQL Skills,4,0
A-101450,43,Communication,4,0
A-101451,37,Tech Stack Match,2,0
A-101453,91,Experience Match,7,0
A-101454,54,SQL Skills,4,0
A-101455,93,Experience Match,7,0
A-101456,94,Experience Match,7,0
A-101457,42,Tech Stack Match,2,0
A-101458,56,Communication,4,0
A-101459,43,SQL Skills,2,0
A-101460,54,SQL Skills,7,0
A-101463,40,Experience Match,3,0
A-101464,94,Tech Stack Match,9,0
A-101466,62,Experience Match,6,0
A-101467,86,Communication,8,0
A-101468,32,Tech Stack Match,2,0
A-101469,44,Communication,4,0
A-101470,91,Tech Stack Match,8,0
A-101471,98,Tech Stack Match,7,0
A-101472,78,Communication,7,0
A-101473,35,Tech Stack Match,1,0
A-101474,83,Experience Match,6,0
A-101475,72,SQL Skills,9,0
A-101476,98,Communication,9,0
A-101477,98,Experience Match,10,0
A-101478,90,Experience Match,9,0
A-101479,56,SQL Skills,4,0
A-101480,63,Tech Stack Match,4,0
A-101481,86,SQL Skills,6,0
A-101482,32,Tech Stack Match,4,0
A-101483,36,Communication,2,0
A-101484,99,Tech Stack Match,9,0
A-101486,94,Tech Stack Match,10,0
A-101487,92,Communication,7,0
A-101488,81,Tech Stack Match,8,0
A-101489,52,Experience Match,5,0
A-101490,80,SQL Skills,7,0
A-101491,98,Communication,7,0
A-101492,88,Tech Stack Match,7,0
A-101494,69,Experience Match,7,0
A-101495,72,Experience Match,5,0
A-101496,38,Tech Stack Match,5,0
A-101497,83,Tech Stack Match,9,0
A-101498,71,Communication,7,0
A-101500,74,SQL Skills,6,0
A-101501,83,Experience Match,6,0
A-101502,83,Experience Match,8,0
A-101503,88,Experience Match,8,0
A-101504,99,Tech Stack Match,9,0
A-101506,91,SQL Skills,8,0
A-101507,96,SQL Skills,8,0
A-101508,31,Experience Match,2,0
A-101509,89,Tech Stack Match,8,0
A-101511,96,Experience Match,8,0
A-101512,77,Experience Match,6,0
A-101513,50,Communication,5,0
A-101514,84,SQL Skills,7,0
A-101515,89,Tech Stack Match,7,0
A-101516,100,Tech Stack Match,10,0
A-101517,53,SQL Skills,5,0
A-101518,93,Communication,8,0
A-101519,71,SQL Skills,5,0
A-101520,63,Tech Stack Match,8,0
A-101521,75,Communication,9,0
A-101522,93,Experience Match,10,0
A-101523,85,Communication,6,0
A-101524,96,Tech Stack Match,7,0
A-101525,69,Experience Match,5,0
A-101526,99,Communication,9,0
A-101527,47,Experience Match,3,0
A-101528,96,SQL Skills,8,0
A-101529,65,Tech Stack Match,5,0
A-101530,98,Communication,9,0
A-101531,55,SQL Skills,3,0
A-101532,64,Experience Match,5,0
A-101533,80,Communication,6,0
A-101534,35,Communication,1,0
A-101535,87,Experience Match,9,0
A-101536,50,Tech Stack Match,4,0
A-101537,59,Communication,4,0
A-101538,50,Experience Match,3,0
A-101541,89,SQL Skills,10,0
A-101542,50,SQL Skills,3,0
A-101543,40,Communication,4,0
A-101544,100,Tech Stack Match,10,0
A-101545,49,Communication,3,0
A-101546,97,Experience Match,10,0
A-101547,47,Experience Match,3,0
A-101548,82,Tech Stack Match,6,0
A-101549,95,Tech Stack Match,10,0
A-101550,59,SQL Skills,4,0
A-101552,59,Communication,7,0
A-101553,95,Tech Stack Match,9,0
A-101554,50,Experience Match,6,0
A-101555,46,Tech Stack Match,2,0
A-101557,87,Communication,6,0
A-101558,34,Tech Stack Match,1,0
A-101559,66,Communication,4,0
A-101560,78,SQL Skills,6,0
A-101561,48,Experience Match,6,0
A-101562,84,SQL Skills,10,0
A-101563,70,SQL Skills,5,0
A-101564,47,Experience Match,5,0
A-101565,83,Communication,9,0
A-101566,78,Experience Match,8,0
A-101567,94,Communication,7,0
A-101568,32,Tech Stack Match,1,0
A-101569,69,Experience Match,6,0
A-101570,82,SQL Skills,8,0
A-101571,78,Communication,8,0
A-101572,73,Tech Stack Match,7,0
A-101573,56,SQL Skills,6,0
A-101574,65,SQL Skills,5,0
A-101575,80,Tech Stack Match,8,0
A-101577,85,Tech Stack Match,9,0
A-101580,60,SQL Skills,8,0
A-101581,55,Tech Stack Match,7,0
A-101582,69,Experience Match,8,0
A-101583,54,SQL Skills,7,0
A-101584,59,Tech Stack Match,7,0
A-101589,53,Tech Stack Match,7,0
A-101591,90,SQL Skills,10,0
A-101593,91,SQL Skills,10,0
A-101594,59,Experience Match,5,0
A-101595,86,Communication,6,0
A-101596,56,Tech Stack Match,4,0
A-101597,50,SQL Skills,6,0
A-101598,94,SQL Skills,9,0
A-101599,85,Tech Stack Match,7,0
A-101600,95,Tech Stack Match,7,0
A-101601,95,SQL Skills,10,0
A-101602,58,SQL Skills,6,0
A-101603,83,SQL Skills,10,0
A-101604,37,Tech Stack Match,3,0
A-101605,62,Communication,4,0
A-101606,90,Communication,8,0
A-101607,91,SQL Skills,10,0
A-101608,37,SQL Skills,5,0
A-101609,58,Experience Match,4,0
A-101610,47,Tech Stack Match,2,0
A-101612,38,Communication,2,0
A-101613,82,Tech Stack Match,7,0
A-101614,94,Communication,9,0
A-101615,40,SQL Skills,6,0
A-101616,47,SQL Skills,6,0
A-101617,58,SQL Skills,6,0
A-101618,54,Communication,5,0
A-101619,54,Tech Stack Match,5,0
A-101620,77,Experience Match,8,0
A-101621,97,Experience Match,7,0
A-101622,89,Tech Stack Match,10,0
A-101623,95,Tech Stack Match,8,0
A-101625,46,Tech Stack Match,3,0
A-101626,64,Communication,4,0
A-101627,34,Experience Match,3,0
A-101628,64,SQL Skills,8,0
A-101629,70,Communication,6,0
A-101630,84,Experience Match,10,0
A-101633,53,Tech Stack Match,4,0
A-101634,66,Communication,6,0
A-101635,83,Experience Match,9,0
A-101636,30,SQL Skills,5,0
A-101638,66,Tech Stack Match,4,0
A-101639,41,SQL Skills,2,0
A-101640,63,Experience Match,6,0
A-101641,71,SQL Skills,5,0
A-101642,54,SQL Skills,6,0
A-101644,31,Communication,3,0
A-101646,90,Experience Match,8,0
A-101649,42,Communication,5,0
A-101652,88,Tech Stack Match,6,0
A-101654,97,Tech Stack Match,9,0
A-101655,59,Tech Stack Match,3,0
A-101656,60,Communication,8,0
A-101657,33,SQL Skills,2,0
A-101658,51,Tech Stack Match,7,0
A-101659,94,SQL Skills,10,0
A-101660,68,Tech Stack Match,8,0
A-101661,100,Tech Stack Match,10,0
A-101662,66,Tech Stack Match,4,0
A-101663,100,SQL Skills,10,0
A-101664,89,SQL Skills,9,0
A-101665,91,Experience Match,10,0
A-101667,75,Tech Stack Match,5,0
A-101668,84,Communication,6,0
A-101669,95,Communication,7,0
A-101671,100,Experience Match,10,0
A-101672,92,Experience Match,7,0
A-101673,49,Experience Match,3,0
A-101674,66,Experience Match,4,0
A-101675,98,Experience Match,10,0
A-101676,55,Communication,3,0
A-101677,91,Communication,10,0
A-101678,94,Experience Match,9,0
A-101679,96,Communication,10,0
A-101680,79,Communication,7,0
A-101681,47,Tech Stack Match,5,0
A-101682,43,Experience Match,2,0
A-101683,50,Communication,7,0
A-101685,64,Tech Stack Match,8,0
A-101686,34,Communication,4,0
A-101687,53,Experience Match,6,0
A-101688,87,Tech Stack Match,10,0
A-101690,33,Communication,3,0
A-101691,70,Tech Stack Match,6,0
A-101692,75,SQL Skills,6,0
A-101693,51,Experience Match,5,0
A-101694,89,Tech Stack Match,7,0
A-101695,95,Tech Stack Match,10,0
A-101696,65,Experience Match,8,0
A-101697,96,SQL Skills,7,0
A-101698,89,SQL Skills,10,0
A-101700,51,Experience Match,4,0
A-101701,99,Communication,8,0
A-101702,96,Experience Match,9,0
A-101703,34,Communication,1,0
A-101704,55,SQL Skills,5,0
A-101706,74,Tech Stack Match,6,0
A-101707,50,Experience Match,7,0
A-101708,96,Communication,8,0
A-101709,84,Experience Match,7,0
A-101711,88,Tech Stack Match,10,0
A-101712,88,Experience Match,6,0
A-101713,66,Communication,8,0
A-101714,86,Communication,10,0
A-101715,100,Experience Match,9,0
A-101716,84,Experience Match,10,0
A-101717,100,Tech Stack Match,8,0
A-101718,71,SQL Skills,6,0
A-101719,57,Communication,7,0
A-101720,91,SQL Skills,10,0
A-101721,59,SQL Skills,5,0
A-101722,36,Tech Stack Match,2,0
A-101724,79,Tech Stack Match,8,0
